employee_id,job_title,department,location,salary,hire_date,termination_date,is_active,absence_days,sick_days,vacation_days_taken,bank_hours,overtime_hours,tardiness_count,gender,marital_status,number_of_dependents,education_level,performance_rating,bonus_percentage,shift,contract_type,cost_center,compliance_status,health_plan,email,tenure_years,probation_completed,manager_id,last_promotion_date,last_training_date
EMP_40502,Consultor de BI,Vendas,Curitiba,7711.09,2014-01-06,2017-11-14,False,2,3,14,-86,91,4,Male,Single,0,Bachelors,2,9.25,Morning,Permanent,CC010,Compliant,Basic,emp_40502@company.com,11.49,True,EMP_00483,2020-08-11,2023-09-13
EMP_40503,Estagiário,Financeiro,Porto Alegre,6459.31,2017-05-04,2021-12-03,False,1,3,16,-42,24,5,Other,Widowed,1,PhD,3,5.72,Afternoon,Permanent,CC022,Compliant,Basic,emp_40503@company.com,8.16,True,EMP_00254,2018-12-27,
EMP_40504,Auxiliar Administrativo,TI,Curitiba,6117.78,2011-01-22,,True,2,0,16,-58,44,6,Male,Married,0,Bachelors,5,8.73,Afternoon,Permanent,CC009,Compliant,Standard,emp_40504@company.com,14.45,True,EMP_00536,,
EMP_40505,Gerente de RH,Marketing,Porto Alegre,7957.11,2017-03-06,,True,2,3,17,179,41,1,Female,Married,0,Bachelors,1,13.53,Morning,Permanent,CC046,Compliant,Basic,emp_40505@company.com,8.32,True,EMP_00929,2020-06-27,
EMP_40506,Analista Financeiro,Financeiro,Salvador,1500.0,2020-12-03,,True,4,3,18,-6,73,2,Male,Divorced,1,Bachelors,3,4.78,Afternoon,Permanent,CC032,Compliant,Premium,emp_40506@company.com,4.58,True,EMP_00920,,2023-12-15
EMP_40507,Desenvolvedor Python,Recursos Humanos,Fortaleza,2385.92,2015-04-26,,True,5,3,8,-85,53,5,Male,Widowed,1,Masters,4,12.47,Morning,Permanent,CC043,Compliant,Basic,emp_40507@company.com,10.19,True,EMP_00499,2024-12-18,
EMP_40508,Diretor de Operações,Financeiro,Curitiba,8758.44,2012-01-06,,True,2,3,16,191,42,5,Female,Widowed,1,Masters,3,22.57,Morning,Permanent,CC046,Compliant,Basic,emp_40508@company.com,13.49,True,EMP_00881,,
EMP_40509,Consultor de BI,Marketing,Rio de Janeiro,5742.16,2019-12-13,,True,2,1,8,-90,45,4,Male,Widowed,1,High School,1,10.78,Afternoon,Permanent,CC049,Compliant,Basic,emp_40509@company.com,5.55,True,EMP_00388,,2024-12-07
EMP_40510,Gerente de RH,Vendas,Curitiba,5146.46,2010-04-30,,True,3,4,17,-13,75,4,Male,Widowed,1,Bachelors,5,10.31,Afternoon,Permanent,CC040,Compliant,Basic,emp_40510@company.com,15.18,True,EMP_00956,,
EMP_40511,Gerente de RH,Vendas,Curitiba,3324.49,2015-06-28,,True,2,2,13,178,75,4,Male,Widowed,2,Masters,3,6.39,Afternoon,Permanent,CC041,Compliant,Premium,emp_40511@company.com,10.01,True,EMP_00640,2019-03-05,
EMP_40512,Desenvolvedor Python,Marketing,Salvador,6387.7,2012-01-19,2024-01-15,False,0,3,9,174,84,3,Female,Divorced,0,High School,5,4.33,Afternoon,Permanent,CC016,Compliant,Basic,emp_40512@company.com,13.45,True,EMP_00893,2017-01-07,
EMP_40513,Consultor de BI,Financeiro,Belo Horizonte,6634.51,2018-06-20,,True,0,1,14,183,31,4,Female,Married,1,Bachelors,4,0.0,Afternoon,Permanent,CC044,Compliant,Basic,emp_40513@company.com,7.03,True,EMP_00913,2023-01-19,2025-04-05
EMP_40514,Consultor de BI,Recursos Humanos,Salvador,8881.63,2013-05-20,,True,5,3,11,153,7,6,Other,Single,1,High School,1,11.03,Afternoon,Permanent,CC040,Compliant,Basic,emp_40514@company.com,12.12,True,EMP_00998,,2025-06-15
EMP_40515,Estagiário,Financeiro,Belo Horizonte,6744.89,2012-01-31,,True,1,1,18,131,73,6,Female,Single,0,Bachelors,1,8.08,Morning,Permanent,CC050,Compliant,Standard,emp_40515@company.com,13.42,True,EMP_00519,2023-10-13,2024-02-21
EMP_40516,Analista de Dados,Jurídico,Rio de Janeiro,5394.38,2018-05-20,,True,2,4,22,183,12,8,Male,Married,1,Bachelors,1,3.9,Night,Permanent,CC028,Compliant,Basic,emp_40516@company.com,7.12,True,EMP_00792,2022-08-24,
EMP_40517,Desenvolvedor Python,Financeiro,Salvador,6811.35,2014-12-22,,True,0,2,11,75,3,7,Female,Widowed,1,Bachelors,2,9.53,Night,Permanent,CC017,Compliant,Basic,emp_40517@company.com,10.53,True,EMP_00736,,2023-11-11
EMP_40518,Auxiliar Administrativo,Jurídico,Salvador,8218.98,2022-01-30,,True,1,5,18,24,50,2,Male,Divorced,2,High School,1,9.78,Morning,Permanent,CC024,Compliant,Standard,emp_40518@company.com,3.42,True,EMP_00433,2024-06-15,2024-09-19
EMP_40519,Coordenador de TI,Marketing,Belo Horizonte,7782.44,2012-01-05,,True,1,2,16,65,69,7,Female,Single,0,Bachelors,2,13.51,Morning,Contractor,CC046,Non-Compliant,Premium,emp_40519@company.com,13.49,True,EMP_00775,2016-03-26,2025-01-25
EMP_40520,Analista Financeiro,TI,Salvador,7242.87,2021-10-01,,True,2,9,15,104,56,8,Male,Widowed,0,Bachelors,3,3.24,Morning,Permanent,CC050,Compliant,Basic,emp_40520@company.com,3.75,True,EMP_00518,2022-10-17,2024-08-20
EMP_40521,Estagiário,Vendas,Belo Horizonte,6549.16,2010-07-03,2024-02-14,False,2,6,11,-51,84,7,Male,Widowed,0,Bachelors,5,22.88,Morning,Permanent,CC023,Compliant,Premium,emp_40521@company.com,15.0,True,EMP_00348,,2025-03-16
EMP_40522,Analista Financeiro,TI,Rio de Janeiro,4837.35,2011-03-18,,True,4,4,16,-20,67,2,Female,Single,0,Bachelors,2,10.2,Afternoon,Permanent,CC025,Compliant,Standard,emp_40522@company.com,14.3,True,EMP_00510,2015-12-14,
EMP_40523,Coordenador de TI,Jurídico,São Paulo,3934.4,2021-01-23,2023-04-11,False,3,8,15,134,8,5,Female,Single,2,Bachelors,4,11.32,Morning,Permanent,CC002,Compliant,Basic,emp_40523@company.com,4.44,True,EMP_00767,,
EMP_40524,Coordenador de TI,Financeiro,Rio de Janeiro,3617.99,2024-10-26,,True,2,3,17,34,40,9,Female,Single,1,High School,5,7.71,Morning,Permanent,CC006,Compliant,Basic,emp_40524@company.com,0.68,True,EMP_00553,,2024-08-11
EMP_40525,Estagiário,Recursos Humanos,Curitiba,6787.93,2019-10-29,,True,1,3,12,146,9,2,Female,Divorced,3,Bachelors,3,5.81,Afternoon,Permanent,CC047,Compliant,Basic,emp_40525@company.com,5.67,True,EMP_00875,2022-05-23,2024-11-06
EMP_40526,Coordenador de TI,TI,Curitiba,6996.56,2023-08-25,,True,2,2,9,71,41,4,Male,Widowed,2,Masters,2,10.94,Afternoon,Permanent,CC007,Compliant,Basic,emp_40526@company.com,1.85,True,EMP_00933,,
EMP_40527,Coordenador de TI,Financeiro,Curitiba,8188.61,2023-05-14,,True,2,2,14,131,81,5,Male,Single,1,PhD,1,17.94,Morning,Permanent,CC033,Compliant,Standard,emp_40527@company.com,2.13,True,EMP_00054,,2024-10-09
EMP_40528,Estagiário,Operações,Rio de Janeiro,7123.46,2011-06-29,,True,3,1,16,-74,63,8,Female,Single,1,Bachelors,1,13.69,Morning,Permanent,CC034,Compliant,Standard,emp_40528@company.com,14.01,True,EMP_00393,,2025-01-28
EMP_40529,Diretor de Operações,Operações,Salvador,8101.74,2014-12-10,,True,0,1,17,-3,62,2,Female,Married,2,Bachelors,4,0.0,Morning,Contractor,CC028,Compliant,Standard,emp_40529@company.com,10.56,True,EMP_00559,,
EMP_40530,Gerente de RH,Operações,Curitiba,5738.91,2017-09-01,,True,5,1,22,43,31,3,Female,Divorced,1,Bachelors,2,7.22,Night,Permanent,CC026,Compliant,Premium,emp_40530@company.com,7.83,True,EMP_00675,2023-01-20,2025-06-03
EMP_40531,Analista de Dados,Operações,São Paulo,7541.68,2018-09-08,2025-03-10,False,2,1,20,125,10,3,Male,Widowed,1,High School,1,14.04,Afternoon,Temporary,CC020,Compliant,Standard,emp_40531@company.com,6.81,True,EMP_00938,2021-11-20,2023-07-17
EMP_40532,Desenvolvedor Python,Financeiro,Rio de Janeiro,3997.06,2022-06-12,,True,1,2,14,179,95,11,Female,Divorced,1,Bachelors,1,11.37,Afternoon,Permanent,CC017,Non-Compliant,Premium,emp_40532@company.com,3.05,True,EMP_00439,2025-03-08,2024-10-21
EMP_40533,Gerente de RH,Marketing,Curitiba,5879.63,2013-02-05,2022-09-13,False,3,2,16,55,94,3,Female,Widowed,2,Bachelors,1,7.19,Morning,Permanent,CC005,Compliant,Basic,emp_40533@company.com,12.41,True,EMP_00927,,
EMP_40534,Coordenador de TI,Financeiro,Rio de Janeiro,2337.03,2020-07-18,,True,1,1,14,84,63,2,Female,Widowed,0,High School,2,6.23,Morning,Permanent,CC014,Compliant,Premium,emp_40534@company.com,4.95,True,EMP_00730,,2025-02-18
EMP_40535,Analista Financeiro,Marketing,Rio de Janeiro,6063.17,2017-04-06,,True,1,1,20,118,5,7,Male,Widowed,1,Bachelors,5,6.81,Night,Permanent,CC023,Compliant,Basic,emp_40535@company.com,8.24,True,EMP_00956,,
EMP_40536,Gerente de RH,Vendas,Curitiba,8449.57,2020-04-16,,True,2,0,17,41,66,4,Female,Widowed,1,Bachelors,3,6.85,Night,Permanent,CC047,Non-Compliant,Standard,emp_40536@company.com,5.21,True,EMP_00878,2021-11-17,
EMP_40537,Engenheiro de Dados,TI,Porto Alegre,6140.42,2013-12-26,,True,0,1,7,-74,14,4,Male,Divorced,0,High School,1,7.78,Morning,Permanent,CC009,Compliant,Standard,emp_40537@company.com,11.52,True,EMP_00304,,2024-12-30
EMP_40538,Auxiliar Administrativo,Recursos Humanos,Fortaleza,7443.65,2014-12-20,,True,1,4,12,150,37,7,Female,Divorced,4,Bachelors,5,11.06,Afternoon,Permanent,CC030,Compliant,Basic,emp_40538@company.com,10.53,True,EMP_00674,2023-11-15,2024-03-02
EMP_40539,Diretor de Operações,Marketing,Porto Alegre,6546.37,2018-07-09,,True,0,2,15,95,68,10,Female,Divorced,1,Bachelors,2,20.11,Morning,Permanent,CC030,Compliant,Standard,emp_40539@company.com,6.98,True,EMP_00898,,2024-04-28
EMP_40540,Auxiliar Administrativo,Recursos Humanos,Fortaleza,4859.15,2013-06-29,,True,2,3,7,160,56,5,Female,Widowed,0,Masters,4,8.73,Afternoon,Temporary,CC003,Compliant,Basic,emp_40540@company.com,12.01,True,EMP_00850,2019-02-17,2024-02-13
EMP_40541,Consultor de BI,Jurídico,Salvador,5626.7,2014-07-11,2016-10-20,False,2,4,18,198,43,4,Male,Married,0,Bachelors,5,4.56,Afternoon,Permanent,CC024,Compliant,Basic,emp_40541@company.com,10.98,True,EMP_00763,2016-06-07,2023-09-05
EMP_40542,Estagiário,Jurídico,Curitiba,8359.37,2018-01-27,2018-05-22,False,2,5,8,25,31,6,Female,Single,0,Bachelors,4,13.53,Morning,Permanent,CC013,Compliant,Basic,emp_40542@company.com,7.43,True,EMP_00607,,2024-08-09
EMP_40543,Analista Financeiro,Operações,Rio de Janeiro,7433.35,2019-07-24,,True,3,2,17,-65,75,4,Female,Married,0,Masters,1,19.92,Afternoon,Permanent,CC013,Compliant,Basic,emp_40543@company.com,5.94,True,EMP_00456,,2023-11-24
EMP_40544,Estagiário,Operações,Belo Horizonte,4764.81,2021-08-17,,True,1,2,23,-53,15,2,Female,Widowed,0,Bachelors,4,8.48,Afternoon,Permanent,CC041,Compliant,Standard,emp_40544@company.com,3.87,True,EMP_00441,,2023-12-28
EMP_40545,Analista de Dados,Recursos Humanos,Belo Horizonte,3225.06,2015-08-26,,True,3,3,17,191,33,6,Female,Widowed,1,Masters,2,9.14,Morning,Permanent,CC034,Compliant,Premium,emp_40545@company.com,9.85,True,EMP_00351,,
EMP_40546,Desenvolvedor Python,Marketing,Salvador,6413.69,2014-03-25,,True,2,2,18,-9,40,7,Other,Divorced,0,High School,3,9.62,Afternoon,Permanent,CC008,Compliant,Basic,emp_40546@company.com,11.27,True,EMP_00834,,2024-01-30
EMP_40547,Diretor de Operações,Financeiro,Rio de Janeiro,4836.24,2024-07-07,,True,4,7,10,141,26,6,Female,Widowed,1,Bachelors,5,10.72,Morning,Permanent,CC006,Compliant,Standard,emp_40547@company.com,0.98,True,EMP_00267,,2024-04-12
EMP_40548,Coordenador de TI,TI,Porto Alegre,5645.13,2024-02-23,,True,1,3,10,32,35,5,Male,Single,0,High School,2,7.78,Morning,Permanent,CC040,Compliant,Standard,emp_40548@company.com,1.35,True,EMP_00492,2025-04-16,2023-11-03
EMP_40549,Estagiário,Recursos Humanos,Belo Horizonte,3091.15,2010-03-13,,True,4,6,12,-97,7,4,Male,Married,3,Masters,2,11.17,Morning,Contractor,CC015,Non-Compliant,Standard,emp_40549@company.com,15.31,True,EMP_00016,2024-04-10,2025-01-05
EMP_40550,Analista Financeiro,Operações,Belo Horizonte,8081.51,2021-10-14,,True,2,3,25,59,58,5,Female,Widowed,2,Bachelors,4,19.43,Afternoon,Permanent,CC025,Compliant,Standard,emp_40550@company.com,3.71,True,EMP_00584,2023-11-14,
EMP_40551,Auxiliar Administrativo,Financeiro,São Paulo,5806.04,2024-11-27,2025-04-19,False,3,4,14,99,89,4,Female,Divorced,0,Masters,3,6.5,Afternoon,Contractor,CC004,Compliant,Standard,emp_40551@company.com,0.59,True,EMP_00227,,2025-06-27
EMP_40552,Desenvolvedor Python,Marketing,Belo Horizonte,6109.32,2010-05-11,2019-12-11,False,3,3,18,109,24,4,Male,Single,2,Bachelors,1,3.48,Morning,Permanent,CC005,Compliant,Basic,emp_40552@company.com,15.15,True,EMP_00362,2014-07-20,2024-01-07
EMP_40553,Desenvolvedor Python,Financeiro,Salvador,4334.14,2012-05-08,,True,3,5,15,5,1,5,Male,Single,0,High School,5,12.23,Morning,Permanent,CC044,Compliant,Standard,emp_40553@company.com,13.15,True,EMP_00533,2023-08-12,2025-03-14
EMP_40554,Desenvolvedor Python,Operações,Curitiba,5445.23,2020-05-31,,True,2,5,16,79,49,6,Male,Divorced,0,High School,1,12.09,Afternoon,Permanent,CC030,Compliant,Premium,emp_40554@company.com,5.08,True,EMP_00389,,
EMP_40555,Estagiário,Financeiro,Belo Horizonte,6244.92,2011-09-04,,True,3,3,17,-98,19,8,Male,Single,0,Bachelors,5,9.89,Morning,Contractor,CC017,Compliant,Basic,emp_40555@company.com,13.83,True,EMP_00140,,2024-05-21
EMP_40556,Diretor de Operações,Financeiro,Belo Horizonte,4773.49,2012-10-17,,True,1,3,21,90,71,9,Male,Divorced,1,High School,1,0.0,Afternoon,Contractor,CC013,Compliant,Premium,emp_40556@company.com,12.71,True,EMP_00623,,2024-07-07
EMP_40557,Analista de Dados,Jurídico,São Paulo,5568.28,2020-03-27,2022-06-10,False,0,0,16,195,9,4,Female,Married,0,Bachelors,2,6.92,Morning,Permanent,CC047,Compliant,Basic,emp_40557@company.com,5.26,True,EMP_00563,,2024-03-19
EMP_40558,Consultor de BI,Jurídico,Porto Alegre,8772.58,2012-02-23,2017-09-30,False,2,2,12,141,56,12,Male,Widowed,2,Bachelors,1,15.26,Night,Permanent,CC047,Compliant,Basic,emp_40558@company.com,13.36,True,EMP_00302,,2024-05-06
EMP_40559,Gerente de RH,Operações,Porto Alegre,2499.92,2014-08-06,2015-05-08,False,3,3,15,-59,90,5,Other,Single,0,Bachelors,2,7.82,Night,Permanent,CC005,Compliant,Basic,emp_40559@company.com,10.91,True,EMP_00423,2021-01-18,2025-05-11
EMP_40560,Diretor de Operações,Recursos Humanos,Porto Alegre,6369.12,2011-08-07,,True,2,0,12,-32,17,5,Male,Married,0,Masters,5,9.3,Morning,Permanent,CC025,Compliant,Basic,emp_40560@company.com,13.91,True,EMP_00189,2016-08-05,2024-06-13
EMP_40561,Consultor de BI,Vendas,Salvador,4429.07,2012-09-25,,True,1,5,4,122,95,3,Female,Divorced,1,Bachelors,5,13.12,Afternoon,Permanent,CC036,Compliant,Basic,emp_40561@company.com,12.77,True,EMP_00468,2020-01-06,2023-07-29
EMP_40562,Auxiliar Administrativo,Recursos Humanos,São Paulo,8672.98,2020-04-18,,True,1,3,12,148,70,5,Male,Divorced,0,High School,3,7.9,Morning,Permanent,CC011,Compliant,Standard,emp_40562@company.com,5.2,True,EMP_00297,2022-07-20,2025-04-19
EMP_40563,Consultor de BI,Jurídico,Porto Alegre,5638.55,2023-11-19,2024-09-27,False,6,1,13,-44,47,5,Male,Married,1,Bachelors,5,3.39,Night,Permanent,CC022,Compliant,Basic,emp_40563@company.com,1.61,True,EMP_00012,,
EMP_40564,Analista Financeiro,Jurídico,Belo Horizonte,3905.69,2011-03-20,2022-09-28,False,0,5,16,152,6,4,Other,Married,1,Masters,3,12.18,Morning,Permanent,CC026,Compliant,Standard,emp_40564@company.com,14.29,True,EMP_00961,2020-11-24,2025-06-29
EMP_40565,Desenvolvedor Python,Recursos Humanos,Curitiba,5568.78,2015-04-04,,True,0,0,15,115,6,6,Other,Divorced,0,Bachelors,1,3.51,Afternoon,Permanent,CC018,Compliant,Basic,emp_40565@company.com,10.25,True,EMP_00061,,
EMP_40566,Estagiário,Financeiro,Rio de Janeiro,6699.27,2019-07-12,,True,5,2,13,74,15,8,Female,Widowed,1,Bachelors,3,10.35,Night,Contractor,CC003,Compliant,Basic,emp_40566@company.com,5.97,True,EMP_00828,,
EMP_40567,Desenvolvedor Python,Vendas,São Paulo,11551.24,2010-07-16,,True,1,2,16,178,92,6,Female,Divorced,1,Bachelors,4,13.93,Morning,Permanent,CC050,Compliant,Premium,emp_40567@company.com,14.97,True,EMP_00571,,
EMP_40568,Gerente de RH,TI,São Paulo,1780.38,2010-03-11,,True,1,4,17,-9,29,2,Female,Divorced,0,High School,4,13.33,Morning,Permanent,CC037,Compliant,Basic,emp_40568@company.com,15.32,True,EMP_00817,,2024-11-20
EMP_40569,Coordenador de TI,TI,Fortaleza,3601.77,2024-07-08,,True,3,2,12,179,75,7,Female,Married,0,Bachelors,2,0.0,Afternoon,Contractor,CC031,Compliant,Basic,emp_40569@company.com,0.98,True,EMP_00473,,2024-12-06
EMP_40570,Diretor de Operações,TI,Salvador,8610.44,2019-03-07,,True,2,4,16,119,71,4,Male,Widowed,1,Bachelors,4,11.95,Afternoon,Permanent,CC022,Compliant,Basic,emp_40570@company.com,6.32,True,EMP_00153,2024-08-14,2024-10-25
EMP_40571,Diretor de Operações,Marketing,Salvador,2982.08,2018-11-05,2024-11-19,False,2,2,16,171,0,5,Female,Divorced,1,Bachelors,2,12.12,Morning,Permanent,CC012,Compliant,Basic,emp_40571@company.com,6.65,True,EMP_00955,,2024-11-06
EMP_40572,Diretor de Operações,TI,Fortaleza,6019.26,2010-01-03,,True,2,4,22,62,35,4,Male,Married,1,Bachelors,1,3.79,Morning,Permanent,CC007,Compliant,Basic,emp_40572@company.com,15.5,True,EMP_00602,2020-03-09,2024-09-04
EMP_40573,Consultor de BI,Vendas,Fortaleza,5033.27,2020-04-21,2022-06-12,False,1,3,19,-61,65,7,Male,Single,1,Bachelors,4,8.02,Morning,Permanent,CC015,Compliant,Basic,emp_40573@company.com,5.19,True,EMP_00551,,2024-09-26
EMP_40574,Gerente de RH,Marketing,Belo Horizonte,4719.15,2010-07-29,,True,1,2,21,103,39,3,Female,Married,3,Bachelors,2,10.8,Morning,Permanent,CC048,Compliant,Premium,emp_40574@company.com,14.93,True,EMP_00512,2020-07-25,2025-01-01
EMP_40575,Analista de Dados,Operações,Fortaleza,5655.61,2012-12-23,,True,3,4,14,0,35,7,Male,Widowed,1,High School,1,5.18,Afternoon,Permanent,CC010,Compliant,Standard,emp_40575@company.com,12.53,True,EMP_00541,2014-11-04,
EMP_40576,Estagiário,Recursos Humanos,Rio de Janeiro,5334.63,2022-02-03,,True,0,4,13,-76,37,5,Female,Widowed,2,Bachelors,2,11.18,Morning,Permanent,CC037,Compliant,Basic,emp_40576@company.com,3.41,True,EMP_00364,,2023-08-09
EMP_40577,Engenheiro de Dados,Jurídico,Fortaleza,8114.12,2013-02-12,,True,3,0,9,151,85,2,Female,Widowed,1,Bachelors,3,6.05,Morning,Contractor,CC022,Compliant,Standard,emp_40577@company.com,12.39,True,EMP_00471,,2024-05-09
EMP_40578,Engenheiro de Dados,Marketing,Rio de Janeiro,8656.59,2015-05-30,,True,1,1,17,5,14,6,Female,Married,1,Bachelors,2,6.74,Afternoon,Permanent,CC012,Compliant,Basic,emp_40578@company.com,10.09,True,EMP_00091,,
EMP_40579,Engenheiro de Dados,Financeiro,Fortaleza,6852.61,2014-11-26,2016-07-28,False,3,4,17,-83,53,5,Female,Divorced,2,High School,3,6.67,Morning,Permanent,CC038,Compliant,Basic,emp_40579@company.com,10.6,True,EMP_00351,2023-11-06,2025-02-01
EMP_40580,Auxiliar Administrativo,TI,Porto Alegre,5527.85,2013-08-12,2015-09-07,False,1,1,14,81,4,4,Male,Single,2,High School,5,14.28,Afternoon,Permanent,CC006,Compliant,Standard,emp_40580@company.com,11.89,True,EMP_00394,2023-04-06,2024-03-06
EMP_40581,Estagiário,Financeiro,Belo Horizonte,6516.94,2016-05-25,,True,4,3,11,99,53,9,Female,Married,2,Bachelors,5,5.81,Morning,Permanent,CC036,Compliant,Basic,emp_40581@company.com,9.1,True,EMP_00493,,
EMP_40582,Engenheiro de Dados,TI,Fortaleza,7610.05,2016-12-17,2019-12-08,False,2,5,18,144,85,5,Male,Single,0,High School,3,3.11,Morning,Temporary,CC026,Compliant,Basic,emp_40582@company.com,8.54,True,EMP_00005,,2025-03-17
EMP_40583,Consultor de BI,TI,Fortaleza,8003.4,2014-10-18,,True,3,1,15,68,36,9,Male,Divorced,0,PhD,1,6.62,Afternoon,Permanent,CC002,Compliant,Premium,emp_40583@company.com,10.71,True,EMP_00816,,2023-12-23
EMP_40584,Desenvolvedor Python,Marketing,Rio de Janeiro,6740.09,2017-08-30,,True,1,2,12,102,11,10,Male,Single,1,High School,5,10.1,Night,Permanent,CC024,Compliant,Basic,emp_40584@company.com,7.84,True,EMP_00318,2024-02-29,2024-06-18
EMP_40585,Engenheiro de Dados,Marketing,Rio de Janeiro,9055.32,2016-12-17,,True,2,3,20,26,93,5,Female,Married,1,High School,2,2.78,Morning,Permanent,CC028,Compliant,Basic,emp_40585@company.com,8.54,True,EMP_00854,,2024-01-12
EMP_40586,Desenvolvedor Python,Recursos Humanos,Belo Horizonte,4766.98,2022-10-23,,True,3,3,14,-29,16,9,Female,Single,1,Masters,1,11.73,Morning,Permanent,CC041,Compliant,Premium,emp_40586@company.com,2.69,True,EMP_00831,,2025-01-31
EMP_40587,Coordenador de TI,TI,Curitiba,8279.91,2019-05-18,2024-07-29,False,4,2,11,-25,50,5,Male,Widowed,2,Bachelors,3,11.39,Afternoon,Permanent,CC016,Compliant,Basic,emp_40587@company.com,6.12,True,EMP_00328,2022-09-21,2024-05-05
EMP_40588,Analista de Dados,Recursos Humanos,Belo Horizonte,7408.72,2021-10-01,,True,2,4,17,133,88,6,Female,Married,0,Bachelors,1,13.88,Morning,Permanent,CC015,Compliant,Basic,emp_40588@company.com,3.75,True,EMP_00606,2023-04-08,2024-02-01
EMP_40589,Diretor de Operações,Vendas,Salvador,4780.0,2017-02-07,,True,2,3,12,-12,62,0,Male,Married,2,Bachelors,1,9.04,Morning,Permanent,CC034,Compliant,Basic,emp_40589@company.com,8.4,True,EMP_00534,2023-10-01,2024-03-27
EMP_40590,Engenheiro de Dados,Jurídico,Porto Alegre,6465.37,2023-03-30,,True,2,0,16,31,36,1,Other,Divorced,1,Bachelors,2,11.65,Morning,Permanent,CC049,Compliant,Basic,emp_40590@company.com,2.25,True,EMP_00029,,2023-08-12
EMP_40591,Consultor de BI,Operações,Salvador,6602.86,2017-05-31,,True,4,3,19,-98,66,5,Male,Widowed,1,Bachelors,2,6.12,Morning,Permanent,CC041,Compliant,Basic,emp_40591@company.com,8.09,True,EMP_00446,,2023-11-09
EMP_40592,Diretor de Operações,Recursos Humanos,Porto Alegre,5715.94,2010-02-13,,True,4,3,18,-82,85,4,Male,Widowed,0,Bachelors,5,18.96,Afternoon,Permanent,CC033,Compliant,Premium,emp_40592@company.com,15.39,True,EMP_00238,,2024-10-16
EMP_40593,Engenheiro de Dados,Marketing,São Paulo,5694.13,2024-08-03,,True,1,1,15,189,98,9,Male,Single,2,High School,1,14.28,Morning,Contractor,CC032,Compliant,Standard,emp_40593@company.com,0.91,True,EMP_00655,,
EMP_40594,Diretor de Operações,Jurídico,Curitiba,2950.34,2020-12-22,2021-11-02,False,3,2,15,-38,59,6,Male,Single,2,Bachelors,5,4.11,Morning,Permanent,CC017,Compliant,Standard,emp_40594@company.com,4.52,True,EMP_00218,2025-03-10,2025-06-29
EMP_40595,Diretor de Operações,Vendas,Porto Alegre,4621.47,2015-04-11,,True,1,3,17,180,3,6,Female,Single,0,Bachelors,3,11.67,Morning,Permanent,CC020,Compliant,Premium,emp_40595@company.com,10.23,True,EMP_00780,,2023-07-15
EMP_40596,Analista de Dados,Marketing,São Paulo,5523.26,2010-12-16,,True,1,1,22,1,96,6,Female,Divorced,1,Masters,5,7.18,Morning,Permanent,CC027,Compliant,Basic,emp_40596@company.com,14.55,True,EMP_00243,2019-04-27,
EMP_40597,Consultor de BI,Financeiro,Fortaleza,4854.86,2023-05-18,,True,2,1,13,139,18,3,Male,Married,0,High School,3,14.79,Morning,Permanent,CC023,Compliant,Basic,emp_40597@company.com,2.12,True,EMP_00132,,2024-06-02
EMP_40598,Gerente de RH,Operações,Curitiba,4288.67,2016-05-03,,True,7,4,14,16,52,5,Male,Divorced,1,Bachelors,3,19.17,Morning,Permanent,CC004,Compliant,Standard,emp_40598@company.com,9.16,True,EMP_00940,2017-11-15,2024-05-04
EMP_40599,Engenheiro de Dados,Recursos Humanos,Porto Alegre,8122.18,2014-03-29,2019-10-12,False,2,3,8,32,23,2,Male,Single,1,Bachelors,4,4.26,Afternoon,Permanent,CC036,Compliant,Standard,emp_40599@company.com,11.26,True,EMP_00174,2022-12-05,2024-09-06
EMP_40600,Coordenador de TI,Marketing,Fortaleza,5792.15,2011-06-19,2024-03-15,False,3,4,16,173,73,5,Female,Single,0,High School,3,11.67,Afternoon,Permanent,CC017,Compliant,Premium,emp_40600@company.com,14.04,True,EMP_00736,,2024-07-25
EMP_40601,Coordenador de TI,Marketing,Porto Alegre,10333.48,2021-06-01,,True,2,3,17,35,35,8,Female,Married,1,High School,3,21.27,Night,Permanent,CC047,Compliant,Standard,emp_40601@company.com,4.08,True,EMP_00879,,
EMP_40602,Analista Financeiro,TI,São Paulo,6445.49,2024-10-17,,True,2,6,15,161,67,3,Male,Divorced,2,Bachelors,2,16.71,Morning,Permanent,CC019,Compliant,Standard,emp_40602@company.com,0.7,True,EMP_00269,,2024-12-09
EMP_40603,Auxiliar Administrativo,Recursos Humanos,Belo Horizonte,8080.31,2022-04-24,,True,0,2,22,78,51,1,Female,Married,2,High School,2,0.0,Morning,Permanent,CC019,Compliant,Premium,emp_40603@company.com,3.19,True,EMP_00396,2024-06-18,2024-08-06
EMP_40604,Gerente de RH,Vendas,Salvador,5583.76,2020-04-16,,True,2,1,15,-70,0,5,Male,Widowed,2,Bachelors,3,15.37,Afternoon,Temporary,CC017,Compliant,Basic,emp_40604@company.com,5.21,True,EMP_00140,,
EMP_40605,Coordenador de TI,Recursos Humanos,Porto Alegre,4676.65,2021-02-13,,True,1,3,12,-18,13,8,Male,Married,3,Bachelors,1,7.32,Morning,Permanent,CC002,Compliant,Standard,emp_40605@company.com,4.38,True,EMP_00548,,2025-04-20
